"","Quantity","UnitPrice","month","week","time","Sales"
"2168",12,1.25,8,4,14,15
"2169",1,10.79,11,1,15,10.79
"2170",1,2.55,3,1,12,2.55
"2171",4,8.25,11,3,10,33
"2172",24,0.29,11,4,8,6.96
"2173",24,1.45,12,4,8,34.8
"2174",3,5.95,11,4,18,17.85
"2175",6,2.55,8,7,12,15.3
"2176",6,1.95,8,7,14,11.7
"2177",1,2.46,2,5,10,2.46
"2178",1,25,10,1,11,25
"2179",30,1.65,8,4,10,49.5
"2180",-2,1.25,7,4,12,-2.5
"2181",3,2.55,12,2,13,7.65
"2182",10,1.65,1,5,11,16.5
"2183",2,2.55,8,4,18,5.1
"2184",2,1.65,3,4,12,3.3
"2185",1,12.46,11,3,11,12.46
"2186",1,2.95,1,4,17,2.95
"2187",4,1.45,10,1,15,5.8
"2188",32,2.55,11,7,13,81.6
"2189",24,0.42,2,1,10,10.08
"2190",2,1.25,1,3,12,2.5
"2191",12,1.25,4,4,12,15
"2192",2,4.25,9,7,15,8.5
"2193",4,3.75,12,4,14,15
"2194",1,0.42,9,1,15,0.42
"2195",1,0.85,4,7,13,0.85
"2196",12,1.69,12,5,14,20.28
"2197",2,6.25,9,3,12,12.5
"2198",1,12.75,11,7,10,12.75
"2199",1,1.65,12,4,11,1.65
"2200",1,11.63,11,5,14,11.63
"2201",4,4.25,9,7,12,17
"2202",12,2.95,8,3,14,35.4
"2203",5,1.25,7,1,16,6.25
"2204",4,3.95,4,4,13,15.8
"2205",1,8.5,4,4,10,8.5
"2206",1,0.42,3,5,12,0.42
"2207",6,1.69,5,2,14,10.14
"2208",2,3.75,10,3,16,7.5
"2209",2,1.65,1,7,12,3.3
"2210",1,0.65,12,5,11,0.65
"2211",1,1.65,8,1,13,1.65
"2212",1,8.29,4,2,17,8.29
"2213",8,1.25,12,7,11,10
"2214",10,1.65,5,2,12,16.5
"2215",4,1.69,12,1,13,6.76
"2216",64,1.65,5,3,10,105.6
"2217",3,0.42,9,3,15,1.26
"2218",11,0.39,11,7,11,4.29
"2219",12,1.25,11,2,12,15
"2220",24,3.39,5,2,13,81.36
"2221",6,2.95,8,2,15,17.7
"2222",12,1.25,5,3,14,15
"2223",3,7.95,7,5,15,23.85
"2224",10,0.85,9,2,13,8.5
"2225",6,2.95,10,2,10,17.7
"2226",4,0.75,6,2,11,3
"2227",1,7.65,4,4,19,7.65
"2228",2,2.95,10,3,12,5.9
"2229",4,3.75,10,4,12,15
"2230",2,1.63,9,3,16,3.26
"2231",1,1.25,2,2,14,1.25
"2232",6,1.45,10,3,12,8.7
"2233",24,9.95,12,4,10,238.8
"2234",1,4.13,2,5,13,4.13
"2235",12,0.75,9,2,16,9
"2236",48,1.25,10,1,12,60
"2237",1,2.95,1,7,15,2.95
"2238",12,1.25,9,5,14,15
"2239",6,3.25,11,4,16,19.5
"2240",24,2.25,11,2,10,54
"2241",24,0.55,7,5,10,13.2
"2242",1,1.63,6,5,15,1.63
"2243",1,5.95,8,3,15,5.95
"2244",19,0.83,7,1,16,15.77
"2245",-6,4.95,1,4,16,-29.7
"2246",24,0.55,8,2,15,13.2
"2247",12,1.25,5,7,12,15
"2248",18,1.65,7,7,12,29.7
"2249",12,0.39,11,7,13,4.68
"2250",8,4.13,10,3,16,33.04
"2251",3,4.95,3,4,19,14.85
"2252",1,8.29,3,3,15,8.29
"2253",1,1.65,6,4,16,1.65
"2254",1,2.1,6,7,13,2.1
"2255",1,8.25,11,7,14,8.25
"2256",4,3.75,1,1,9,15
"2257",6,1.25,4,5,11,7.5
"2258",1,8.29,9,1,15,8.29
"2259",2,8.5,12,4,9,17
"2260",4,6.35,10,7,12,25.4
"2261",2,4.95,11,5,12,9.9
"2262",12,0.85,9,3,12,10.2
"2263",2,6.95,11,7,12,13.9
"2264",2,2.08,10,1,14,4.16
"2265",4,5.45,9,1,17,21.8
"2266",1,5.79,11,3,15,5.79
"2267",12,2.1,1,1,11,25.2
"2268",12,2.95,5,5,14,35.4
"2269",1,2.08,11,7,13,2.08
"2270",12,1.65,6,4,13,19.8
"2271",2,2.08,9,1,11,4.16
"2272",4,7.95,3,2,9,31.8
"2273",1,4.13,4,2,9,4.13
"2274",96,1.85,9,5,9,177.6
"2275",5,2.95,5,7,15,14.75
"2276",4,12.46,11,2,11,49.84
"2277",1,1.25,12,2,12,1.25
"2278",2,5.95,12,4,9,11.9
"2279",2,8.5,10,2,15,17
"2280",3,3.75,12,4,15,11.25
"2281",1,7.95,12,7,14,7.95
"2282",3,0.39,12,1,11,1.17
"2283",6,2.95,4,5,8,17.7
"2284",5,2.95,1,4,15,14.75
"2285",12,2.55,12,3,11,30.6
"2286",3,1.25,2,4,19,3.75
"2287",2,0.65,7,3,11,1.3
"2288",24,0.55,10,5,10,13.2
"2289",3,2.95,2,4,10,8.85
"2290",1,4.13,9,5,9,4.13
"2291",1,14.96,5,1,16,14.96
"2292",2,9.95,5,4,13,19.9
"2293",3,0.83,7,3,16,2.49
"2294",3,4.95,10,3,8,14.85
"2295",6,0.42,8,7,12,2.52
"2296",3,1.63,11,1,15,4.89
"2297",2,2.95,1,5,12,5.9
"2298",15,0.42,3,3,16,6.3
"2299",12,0.42,12,3,15,5.04
"2300",1,2.46,3,5,12,2.46
"2301",1,4.13,7,3,16,4.13
"2302",8,4.95,8,2,11,39.6
"2303",2,0.85,12,5,14,1.7
"2304",2,12.75,10,5,13,25.5
"2305",9,0.42,3,5,11,3.78
"2306",2,9.95,5,2,11,19.9
"2307",3,0.21,12,1,12,0.63
"2308",3,2.95,5,2,17,8.85
"2309",24,0.19,12,2,11,4.56
"2310",10,2.08,11,3,15,20.8
"2311",8,1.95,11,3,9,15.6
"2312",6,2.55,9,2,10,15.3
"2313",12,1.95,10,3,8,23.4
"2314",24,1.25,8,2,14,30
"2315",7,4.13,12,4,10,28.91
"2316",3,6.75,6,2,16,20.25
"2317",1,1.63,9,2,16,1.63
"2318",6,0.85,11,7,16,5.1
"2319",1,1.63,8,2,10,1.63
"2320",5,2.08,7,4,13,10.4
"2321",36,0.85,11,2,9,30.6
"2322",1,8.25,11,5,10,8.25
"2323",10,1.65,7,1,10,16.5
"2324",1,0.42,12,5,14,0.42
"2325",1,10.79,10,1,14,10.79
"2326",1,2.46,8,2,10,2.46
"2327",100,4.95,11,1,17,495
"2328",2,8.29,8,4,10,16.58
"2329",2,0.65,9,3,12,1.3
"2330",24,1.65,6,3,16,39.6
"2331",2,0.83,1,1,12,1.66
"2332",2,0.42,8,2,12,0.84
"2333",6,2.95,2,5,11,17.7
"2334",24,0.39,9,2,9,9.36
"2335",2,10.79,7,5,16,21.58
"2336",10,1.65,9,2,11,16.5
"2337",36,2.1,12,3,12,75.6
"2338",36,0.19,12,4,9,6.84
"2339",2,8.5,9,1,13,17
"2340",6,2.55,5,2,8,15.3
"2341",10,5.95,3,2,9,59.5
"2342",6,0.42,8,4,11,2.52
"2343",2,4.13,10,1,15,8.26
"2344",24,1.45,1,1,13,34.8
"2345",1,4.21,12,2,15,4.21
"2346",12,2.55,8,3,14,30.6
"2347",1,13.57,12,4,16,13.57
"2348",1,0.42,6,7,14,0.42
"2349",20,2.46,5,5,16,49.2
"2350",11,1.63,8,4,16,17.93
"2351",5,2.46,7,2,16,12.3
"2352",6,2.95,5,3,13,17.7
"2353",10,2.08,7,5,17,20.8
"2354",1,0.63,12,1,14,0.63
"2355",3,1.25,3,3,14,3.75
"2356",1,4.95,12,1,11,4.95
"2357",12,1.25,4,2,10,15
"2358",4,7.46,11,3,15,29.84
"2359",1,0.65,9,7,14,0.65
"2360",6,2.95,9,3,9,17.7
"2361",1,16.95,12,2,9,16.95
"2362",1,2.46,1,3,16,2.46
"2363",1,33.29,12,1,17,33.29
"2364",12,1.25,5,4,13,15
"2365",3,0.79,6,7,14,2.37
"2366",24,1.79,11,2,13,42.96
"2367",1,5.09,12,3,17,5.09
"2368",1,5.79,2,2,17,5.79
"2369",12,1.95,11,4,11,23.4
"2370",1,8.47,1,1,16,8.47
"2371",6,0.29,10,7,15,1.74
"2372",4,7.95,11,4,16,31.8
"2373",4,4.95,2,3,13,19.8
"2374",1,16.95,11,4,13,16.95
"2375",2,2.95,8,7,13,5.9
"2376",2,15.79,11,5,17,31.58
"2377",12,1.25,7,2,12,15
"2378",6,8.25,7,1,12,49.5
"2379",1,195,5,2,13,195
"2380",12,0.42,11,7,16,5.04
"2381",1,3.29,7,1,17,3.29
"2382",12,1.65,5,2,13,19.8
"2383",10,1.65,12,4,11,16.5
"2384",1,0.42,11,4,12,0.42
"2385",6,2.08,9,4,10,12.48
"2386",12,1.65,8,3,15,19.8
"2387",1,2.49,5,1,16,2.49
"2388",6,2.95,1,3,13,17.7
"2389",25,0.42,6,5,15,10.5
"2390",12,3.75,3,4,12,45
"2391",2,2.1,4,1,16,4.2
"2392",5,3.29,1,1,17,16.45
"2393",7,8.25,8,4,13,57.75
"2394",2,4.15,2,2,14,8.3
"2395",8,4.95,4,4,12,39.6
"2396",6,2.55,3,1,12,15.3
"2397",1,1.25,3,7,13,1.25
"2398",1,2.08,11,2,10,2.08
"2399",12,2.95,1,5,10,35.4
"2400",2,4.25,11,2,14,8.5
"2401",10,1.65,11,2,13,16.5
"2402",12,1.25,4,1,8,15
"2403",12,1.65,3,5,13,19.8
"2404",8,0.83,7,1,15,6.64
"2405",6,1.25,5,7,11,7.5
"2406",-12,1.45,9,5,10,-17.4
"2407",3,0.83,12,2,16,2.49
"2408",4,2.95,12,4,12,11.8
"2409",10,1.25,6,7,12,12.5
"2410",2,2.95,4,2,11,5.9
"2411",3,0.79,6,4,15,2.37
"2412",2,0.42,5,2,15,0.84
"2413",25,0.42,7,4,12,10.5
"2414",1,1.63,1,5,14,1.63
"2415",24,1.65,9,2,13,39.6
"2416",1,12.75,2,4,11,12.75
"2417",4,4.15,10,5,15,16.6
"2418",25,0.42,11,3,11,10.5
"2419",24,0.42,6,7,12,10.08
"2420",3,1.65,6,5,15,4.95
"2421",1,1.25,12,1,14,1.25
"2422",1,7.95,8,1,13,7.95
"2423",1,0.42,9,4,13,0.42
"2424",1,2.46,9,3,15,2.46
"2425",12,2.95,5,2,9,35.4
"2426",1,0.55,4,3,14,0.55
"2427",12,1.45,8,4,11,17.4
"2428",8,1.65,7,7,11,13.2
"2429",5,5.91,12,1,10,29.55
"2430",24,0.42,7,3,15,10.08
"2431",2,4.25,5,4,16,8.5
"2432",6,2.95,4,4,11,17.7
"2433",24,0.42,11,7,14,10.08
"2434",12,1.25,2,2,15,15
"2435",12,1.25,6,2,9,15
"2436",1,0.55,4,7,13,0.55
"2437",1,3.29,6,1,16,3.29
"2438",60,4.95,3,2,14,297
"2439",1,1.95,4,2,15,1.95
"2440",4,2.55,3,3,15,10.2
"2441",12,1.25,1,3,13,15
"2442",4,4.95,9,5,12,19.8
"2443",3,2.95,7,2,17,8.85
"2444",2,0.42,11,4,13,0.84
"2445",1,0.29,7,5,10,0.29
"2446",2,5.79,1,1,17,11.58
"2447",1,0.83,11,3,13,0.83
"2448",24,0.42,10,3,13,10.08
"2449",4,2.49,8,5,14,9.96
"2450",2,1.63,5,1,16,3.26
"2451",6,2.49,11,4,9,14.94
"2452",1,1.25,10,1,14,1.25
"2453",4,0.85,11,7,12,3.4
"2454",1,14.13,6,3,15,14.13
"2455",1,8.47,12,2,15,8.47
"2456",1,3.75,1,3,10,3.75
"2457",2,9.95,10,7,15,19.9
"2458",1,0.65,5,7,11,0.65
"2459",1,4.96,6,2,17,4.96
"2460",2,4.21,12,2,15,8.42
"2461",24,1.25,11,3,16,30
"2462",1,8.29,8,2,12,8.29
"2463",2,2.08,7,7,10,4.16
"2464",6,4.25,9,5,10,25.5
"2465",1,0.65,11,4,13,0.65
"2466",2,9.95,9,2,14,19.9
"2467",1,1.25,3,7,15,1.25
"2468",11,1.25,12,7,12,13.75
"2469",5,13.29,12,1,11,66.45
"2470",6,2.95,4,4,11,17.7
"2471",4,1.63,11,2,15,6.52
"2472",4,1.25,10,1,13,5
"2473",1,9.95,9,3,14,9.95
"2474",12,1.65,10,3,10,19.8
"2475",8,2.46,10,1,16,19.68
"2476",36,0.39,11,3,10,14.04
"2477",72,0.36,1,1,13,25.92
"2478",4,4.15,5,7,14,16.6
"2479",4,1.45,8,1,11,5.8
"2480",1,10.79,11,4,9,10.79
"2481",1,7.95,4,7,13,7.95
"2482",3,0.85,5,4,14,2.55
"2483",4,4.15,10,1,14,16.6
"2484",1,4.13,2,1,18,4.13
"2485",120,1.85,3,2,11,222
"2486",12,1.25,6,7,9,15
"2487",2,0.85,8,7,12,1.7
"2488",6,3.75,5,1,14,22.5
"2489",6,1.95,2,5,13,11.7
"2490",12,0.42,5,2,11,5.04
"2491",2,8.25,12,2,17,16.5
"2492",24,0.29,9,3,17,6.96
"2493",1,3.75,11,1,16,3.75
"2494",2,1.65,7,2,17,3.3
"2495",1,4.95,11,2,13,4.95
"2496",2,2.95,9,2,12,5.9
"2497",8,4.15,9,5,10,33.2
"2498",2,5.79,11,3,15,11.58
"2499",4,0.42,3,7,15,1.68
"2500",1,0.55,11,7,11,0.55
"2501",10,2.08,9,4,13,20.8
"2502",18,1.45,7,3,13,26.1
"2503",5,0.42,10,5,16,2.1
"2504",12,0.85,7,7,10,10.2
"2505",96,1.25,3,1,9,120
"2506",1,9.95,4,4,12,9.95
"2507",18,1.45,10,2,13,26.1
"2508",25,0.42,6,3,11,10.5
"2509",2,2.46,11,2,9,4.92
"2510",96,2.49,8,4,8,239.04
"2511",1,1.65,9,4,13,1.65
"2512",3,1.25,7,1,13,3.75
"2513",2,0.55,11,7,12,1.1
"2514",6,2.95,12,7,11,17.7
"2515",6,5.95,3,5,12,35.7
"2516",6,3.25,5,3,17,19.5
"2517",1,7.46,1,2,17,7.46
"2518",1,4.96,10,5,17,4.96
"2519",48,0.39,3,7,12,18.72
"2520",1,1.25,11,7,13,1.25
"2521",4,3.75,1,3,14,15
"2522",2,8.5,6,4,12,17
"2523",1,8.29,9,3,15,8.29
"2524",10,1.25,6,1,13,12.5
"2525",2,2.95,10,1,16,5.9
"2526",6,1.95,12,3,13,11.7
"2527",5,3.36,12,1,9,16.8
"2528",1,1.63,11,2,16,1.63
"2529",40,0.29,11,4,18,11.6
"2530",2,1.65,6,4,16,3.3
"2531",5,0.79,12,4,15,3.95
"2532",18,2.95,7,4,8,53.1
"2533",1,1.65,12,3,15,1.65
"2534",1,1.65,12,4,11,1.65
"2535",1,3.29,7,3,16,3.29
"2536",10,1.65,11,3,16,16.5
"2537",1,8.29,11,2,15,8.29
"2538",25,0.42,6,5,12,10.5
"2539",2,8.5,5,7,13,17
"2540",3,2.95,9,5,10,8.85
"2541",72,1.06,5,4,9,76.32
"2542",12,0.83,7,2,16,9.96
"2543",3,5.45,10,4,11,16.35
"2544",3,5.95,1,4,14,17.85
"2545",6,4.25,11,3,10,25.5
"2546",1,8.5,8,3,13,8.5
"2547",1,6.95,3,2,12,6.95
"2548",3,1.25,10,5,11,3.75
"2549",6,2.1,12,7,14,12.6
"2550",6,2.95,3,2,13,17.7
"2551",4,0.95,5,5,12,3.8
"2552",19,0.42,9,7,15,7.98
"2553",1,0.85,11,4,14,0.85
"2554",10,1.65,10,3,15,16.5
"2555",3,2.55,1,7,13,7.65
"2556",2,2.46,3,2,15,4.92
"2557",1,0.79,7,1,10,0.79
"2558",1,0.42,7,2,16,0.42
"2559",2,4.95,3,3,12,9.9
"2560",1,4.13,5,2,15,4.13
"2561",100,1.79,11,3,11,179
"2562",3,1.63,9,4,16,4.89
"2563",1,3.36,12,5,11,3.36
"2564",6,2.95,3,4,17,17.7
"2565",24,1.65,9,4,11,39.6
"2566",1,5.79,2,1,14,5.79
"2567",12,0.65,3,1,15,7.8
"2568",2,8.5,9,3,10,17
"2569",12,1.25,6,4,19,15
"2570",1,4.13,5,2,15,4.13
"2571",3,3.29,4,3,11,9.87
"2572",6,2.95,11,1,10,17.7
"2573",2,4.15,10,1,12,8.3
"2574",20,0.83,10,3,16,16.6
"2575",12,1.65,9,2,12,19.8
"2576",24,0.55,6,3,10,13.2
"2577",2,8.5,6,1,13,17
"2578",24,0.85,2,4,14,20.4
"2579",10,1.65,10,3,11,16.5
"2580",7,0.85,10,5,14,5.95
"2581",2,0.83,11,2,16,1.66
"2582",2,4.95,5,2,14,9.9
"2583",24,1.25,8,2,15,30
"2584",2,5.79,2,4,11,11.58
"2585",3,7.62,12,5,16,22.86
"2586",12,0.85,11,5,10,10.2
"2587",1,2.08,9,4,11,2.08
"2588",6,8.5,10,3,8,51
"2589",6,2.1,12,4,14,12.6
"2590",2,1.65,7,7,11,3.3
"2591",1,1.95,12,3,11,1.95
"2592",-1,4.95,5,1,12,-4.95
"2593",2,1.95,2,7,15,3.9
"2594",6,2.1,11,7,11,12.6
"2595",2,2.1,9,3,15,4.2
"2596",96,0.72,3,2,13,69.12
"2597",1,1.25,9,5,9,1.25
"2598",4,8.25,3,3,12,33
"2599",2,2.46,10,4,17,4.92
"2600",24,0.29,12,1,11,6.96
"2601",2,0.83,12,4,9,1.66
"2602",2,1.25,3,3,12,2.5
"2603",24,0.42,3,2,16,10.08
"2604",24,0.42,11,7,16,10.08
"2605",1,2.46,7,2,15,2.46
"2606",2,5.95,3,4,13,11.9
"2607",1,2.46,7,1,16,2.46
"2608",2,7.95,2,1,17,15.9
"2609",6,3.75,7,3,15,22.5
"2610",2,10.75,4,1,10,21.5
"2611",200,5.88,5,2,11,1176
"2612",72,1.95,3,4,13,140.4
"2613",2,1.25,10,4,13,2.5
"2614",1,1.63,6,3,15,1.63
"2615",6,2.1,3,4,12,12.6
"2616",9,11.02,1,3,9,99.18
"2617",24,0.55,10,3,10,13.2
"2618",14,0.85,10,4,12,11.9
"2619",12,0.85,1,7,14,10.2
"2620",36,1.45,4,2,13,52.2
"2621",3,3.35,11,7,14,10.05
"2622",12,4.95,9,4,15,59.4
"2623",50,4.15,7,4,10,207.5
"2624",25,0.42,11,7,12,10.5
"2625",4,3.75,2,1,10,15
"2626",1,8.29,3,4,18,8.29
"2627",18,1.45,6,3,8,26.1
"2628",12,1.45,5,1,12,17.4
"2629",2,1.65,10,4,14,3.3
"2630",10,2.55,12,5,12,25.5
"2631",72,1.06,1,4,11,76.32
"2632",12,0.55,5,4,12,6.6
"2633",1,2.46,4,2,9,2.46
"2634",1,1.25,4,3,17,1.25
"2635",8,1.25,5,2,10,10
"2636",16,0.42,6,3,12,6.72
"2637",6,1.95,10,2,17,11.7
"2638",1,8.5,9,7,14,8.5
"2639",12,1.25,11,1,12,15
"2640",6,2.1,11,2,13,12.6
"2641",2,2.51,12,2,15,5.02
"2642",6,4.95,11,1,17,29.7
"2643",4,4.95,10,5,10,19.8
"2644",2,1.65,8,2,11,3.3
"2645",8,3.95,3,3,13,31.6
"2646",48,0.42,5,7,15,20.16
"2647",4,1.45,6,2,11,5.8
"2648",1,1.25,6,3,13,1.25
"2649",12,1.25,7,1,12,15
"2650",1,12.46,3,2,16,12.46
"2651",12,1.45,5,3,11,17.4
"2652",2,2.95,11,4,11,5.9
"2653",2,1.65,5,4,16,3.3
"2654",3,2.95,6,7,15,8.85
"2655",1,8.29,9,3,15,8.29
"2656",1,3.95,8,2,13,3.95
"2657",4,1.45,4,7,11,5.8
"2658",1,1.25,10,5,17,1.25
"2659",32,0.42,3,4,12,13.44
"2660",2,2.55,10,7,15,5.1
"2661",2,1.25,8,4,16,2.5
"2662",10,2.08,11,3,11,20.8
"2663",2,0.65,12,1,14,1.3
"2664",1,1.63,9,2,18,1.63
"2665",6,0.85,10,2,12,5.1
"2666",1,1.66,1,3,15,1.66
"2667",2,0.65,4,7,13,1.3
"2668",16,1.69,5,2,14,27.04
"2669",1,1.65,8,7,12,1.65
"2670",2,8.95,3,1,14,17.9
"2671",2,8.5,2,5,10,17
"2672",2,5.95,6,5,11,11.9
"2673",1,0.65,11,7,14,0.65
"2674",1,1.25,11,7,13,1.25
"2675",1,0.85,12,3,11,0.85
"2676",2,1.95,5,4,15,3.9
"2677",12,5.45,4,5,16,65.4
"2678",4,1.25,3,2,10,5
"2679",10,0.85,9,2,16,8.5
"2680",12,0.85,11,2,12,10.2
"2681",288,1.06,2,2,9,305.28
"2682",5,1.65,9,4,13,8.25
"2683",2,9.95,5,2,15,19.9
"2684",6,3.25,11,4,12,19.5
"2685",1,3.75,12,2,12,3.75
"2686",8,3.95,2,4,11,31.6
"2687",3,2.08,4,4,11,6.24
"2688",6,2.55,3,4,9,15.3
"2689",2,10.79,11,3,15,21.58
"2690",2,5.79,11,3,15,11.58
"2691",4,0.65,12,7,11,2.6
"2692",1,0.42,11,5,12,0.42
"2693",6,2.1,2,1,11,12.6
"2694",12,4.15,9,4,16,49.8
"2695",25,0.42,8,7,11,10.5
"2696",12,1.95,3,1,14,23.4
"2697",4,5.79,5,1,16,23.16
"2698",1,0.83,12,2,14,0.83
"2699",5,10.17,12,2,15,50.85
"2700",6,4.95,8,4,14,29.7
"2701",1,5.95,8,7,16,5.95
"2702",1,1.28,1,3,15,1.28
"2703",1,0.55,6,7,12,0.55
"2704",24,0.12,11,4,13,2.88
"2705",7,0.85,1,3,13,5.95
"2706",24,1.25,7,1,12,30
"2707",2,1.25,8,5,11,2.5
"2708",12,1.65,5,5,14,19.8
"2709",1,9.95,6,4,11,9.95
"2710",12,1.65,5,5,14,19.8
"2711",2,5.95,6,7,11,11.9
"2712",1,2.51,12,1,10,2.51
"2713",2,7.95,5,5,9,15.9
"2714",144,0.72,9,4,10,103.68
"2715",25,0.42,6,1,8,10.5
"2716",1,3.29,4,4,16,3.29
"2717",1,1.63,6,5,17,1.63
"2718",1,1.25,9,5,14,1.25
"2719",11,0.85,1,3,9,9.35
"2720",1,1.63,9,1,15,1.63
"2721",4,2.46,3,2,15,9.84
"2722",3,4.95,1,5,14,14.85
"2723",1,1.25,12,1,13,1.25
"2724",6,12.5,9,5,15,75
"2725",4,5.95,12,4,16,23.8
"2726",10,1.65,7,4,10,16.5
"2727",18,1.8,10,1,9,32.4
"2728",3,1.65,12,4,14,4.95
"2729",3,4.95,5,7,15,14.85
"2730",1,2.92,10,2,16,2.92
"2731",6,3.75,8,2,14,22.5
"2732",4,1.45,6,1,12,5.8
"2733",6,2.08,8,5,17,12.48
"2734",1,2.25,3,2,13,2.25
"2735",48,0.39,4,3,12,18.72
"2736",10,1.65,10,3,9,16.5
"2737",6,4.25,12,7,10,25.5
"2738",12,0.42,2,4,15,5.04
"2739",8,3.95,4,2,10,31.6
"2740",12,0.42,2,3,9,5.04
"2741",2,4.13,10,1,16,8.26
"2742",2,1.28,12,4,14,2.56
"2743",1,8.47,12,2,15,8.47
"2744",6,1.69,6,3,14,10.14
"2745",2,5.95,12,1,16,11.9
"2746",1,13.57,12,2,15,13.57
"2747",96,1.25,2,2,10,120
"2748",2,2.08,9,4,11,4.16
"2749",10,2.08,8,1,11,20.8
"2750",3,5.95,10,2,12,17.85
"2751",1,2.95,12,5,11,2.95
"2752",1,0.39,11,2,14,0.39
"2753",1,2.08,5,7,13,2.08
"2754",4,3.75,11,2,14,15
"2755",10,1.65,4,3,15,16.5
"2756",108,0.65,1,1,9,70.2
"2757",2,8.25,7,1,15,16.5
"2758",1,9.95,11,3,12,9.95
"2759",1,4.21,12,1,10,4.21
"2760",1,4.13,1,1,9,4.13
"2761",1,3.36,1,5,13,3.36
"2762",2,7.5,11,3,14,15
"2763",6,0.65,3,5,10,3.9
"2764",12,2.55,5,1,14,30.6
"2765",1,2.1,1,3,15,2.1
"2766",1,5.95,7,4,16,5.95
"2767",1,10.79,11,2,16,10.79
"2768",1,16.95,1,7,16,16.95
"2769",2,0.19,11,2,12,0.38
"2770",24,0.12,12,3,13,2.88
"2771",3,1.63,8,2,12,4.89
"2772",12,0.65,7,2,10,7.8
"2773",10,1.95,12,4,15,19.5
"2774",1,10.79,10,5,15,10.79
"2775",2,0.83,4,1,13,1.66
"2776",12,1.65,11,1,8,19.8
"2777",1,2.46,4,2,11,2.46
"2778",2,2.1,10,7,15,4.2
"2779",3,0.85,9,5,13,2.55
"2780",2,1.65,1,1,13,3.3
"2781",1,3.29,7,5,13,3.29
"2782",25,0.42,6,2,12,10.5
"2783",2,8.5,12,7,11,17
"2784",432,0.2,4,2,8,86.4
"2785",-1,570,6,2,15,-570
"2786",2,9.95,1,4,10,19.9
"2787",5,4.65,1,1,11,23.25
"2788",2,1.65,2,7,15,3.3
"2789",4,2.55,7,7,11,10.2
"2790",16,5.95,12,1,14,95.2
"2791",2,16.65,11,7,11,33.3
"2792",6,0.39,10,1,12,2.34
"2793",40,0.72,1,3,9,28.8
"2794",24,1.65,7,7,10,39.6
"2795",6,1.45,9,2,17,8.7
"2796",2,12.46,11,5,15,24.92
"2797",2,7.46,11,1,15,14.92
"2798",42,1.25,3,4,11,52.5
"2799",1,2.1,11,3,13,2.1
"2800",1,3.29,9,3,15,3.29
"2801",2,4.13,9,2,16,8.26
"2802",2,5.95,6,4,19,11.9
"2803",1,3.29,5,1,16,3.29
"2804",1,1.25,11,3,11,1.25
"2805",96,0.19,11,2,8,18.24
"2806",12,1.45,9,3,13,17.4
"2807",10,0.85,5,4,19,8.5
"2808",1,1.65,11,3,15,1.65
"2809",1,3.29,9,1,15,3.29
"2810",3,7.95,5,7,11,23.85
"2811",2,5.95,6,7,15,11.9
"2812",3,2.46,4,1,16,7.38
"2813",12,1.65,3,3,15,19.8
"2814",1,4.96,12,4,9,4.96
"2815",12,1.25,9,5,9,15
"2816",96,1.65,2,5,14,158.4
"2817",4,28,9,1,15,112
"2818",4,8.29,11,2,15,33.16
"2819",8,1.63,11,4,9,13.04
"2820",4,0.42,6,4,13,1.68
"2821",6,2.55,1,4,16,15.3
"2822",20,2.08,8,7,13,41.6
"2823",3,0.42,10,1,13,1.26
"2824",2,4.21,12,3,14,8.42
"2825",6,1.45,10,3,12,8.7
"2826",2,1.69,11,3,11,3.38
"2827",1,4.13,6,4,15,4.13
"2828",12,0.85,8,3,12,10.2
"2829",2,2.08,4,2,10,4.16
"2830",1,0.83,11,3,15,0.83
"2831",72,0.36,2,2,15,25.92
"2832",24,0.39,9,2,15,9.36
"2833",1,7.95,4,3,14,7.95
"2834",1,12.46,6,3,10,12.46
"2835",24,1.25,2,2,11,30
"2836",1,5.79,11,4,15,5.79
"2837",12,1.25,11,2,10,15
"2838",1,4.13,2,3,11,4.13
"2839",12,2.1,9,2,11,25.2
"2840",3,1.65,9,1,11,4.95
"2841",12,0.65,8,1,17,7.8
"2842",100,0.72,5,3,10,72
"2843",1,1.25,12,1,16,1.25
"2844",-1,1.25,4,4,10,-1.25
"2845",24,0.42,4,2,13,10.08
"2846",3,0.83,7,1,10,2.49
"2847",20,0.42,9,5,12,8.4
"2848",1,10.79,2,3,11,10.79
"2849",36,0.85,11,5,17,30.6
"2850",1,7.62,12,2,12,7.62
"2851",12,1.45,9,4,10,17.4
"2852",24,1.65,6,4,11,39.6
"2853",24,1.25,5,7,12,30
"2854",24,1.25,4,4,12,30
"2855",1,1.63,5,5,15,1.63
"2856",1,12.46,9,2,10,12.46
"2857",36,9.13,11,5,9,328.68
"2858",2,1.65,10,1,13,3.3
"2859",4,3.75,5,2,9,15
"2860",3,1.63,8,2,17,4.89
"2861",8,4.68,1,2,8,37.44
"2862",1,1.95,3,4,12,1.95
"2863",2,2.08,6,1,11,4.16
"2864",3,4.21,12,2,15,12.63
"2865",8,0.85,7,5,16,6.8
"2866",6,1.65,1,5,10,9.9
"2867",228,1,11,1,17,228
"2868",1,3.75,10,5,16,3.75
"2869",2,6.95,6,1,15,13.9
"2870",1,0.83,9,5,17,0.83
"2871",2,2.95,11,3,12,5.9
"2872",12,2.55,7,5,11,30.6
