"","Quantity","UnitPrice","month","week","time","Sales"
"2161",1,4.13,10,2,17,4.13
"2162",4,1.63,1,4,9,6.52
"2163",1,4.65,10,3,12,4.65
"2164",12,0.83,7,2,14,9.96
"2165",2,3.29,5,1,16,6.58
"2166",25,0.42,5,4,9,10.5
"2167",12,0.83,5,2,10,9.96
"2168",1,0.83,3,5,16,0.83
"2169",25,0.42,9,5,10,10.5
"2170",12,2.1,3,2,10,25.2
"2171",10,0.42,11,3,15,4.2
"2172",4,1.95,12,1,12,7.8
"2173",1,1.63,7,1,15,1.63
"2174",3,0.85,1,3,15,2.55
"2175",1,2.95,10,3,14,2.95
"2176",3,0.85,9,1,12,2.55
"2177",3,4.95,11,1,11,14.85
"2178",2,1.65,9,5,13,3.3
"2179",2,5.79,11,4,9,11.58
"2180",1,5.79,3,5,16,5.79
"2181",1,5.79,12,4,16,5.79
"2182",6,2.95,11,3,11,17.7
"2183",10,0.85,6,3,13,8.5
"2184",3,0.85,12,4,14,2.55
"2185",1,1.95,12,4,11,1.95
"2186",12,0.85,2,5,9,10.2
"2187",2,8.5,10,1,13,17
"2188",6,4.13,1,5,17,24.78
"2189",1,1.65,11,4,10,1.65
"2190",2,0.42,9,7,11,0.84
"2191",7,0.42,5,7,12,2.94
"2192",1,2.95,5,4,15,2.95
"2193",-12,1.25,6,2,17,-15
"2194",10,2.95,9,1,9,29.5
"2195",11,1.25,8,3,15,13.75
"2196",6,2.08,12,3,15,12.48
"2197",1,4.25,7,3,15,4.25
"2198",12,1.25,10,1,15,15
"2199",1,1.25,12,2,12,1.25
"2200",24,1.25,7,3,10,30
"2201",12,0.85,7,7,10,10.2
"2202",2,4.13,3,2,15,8.26
"2203",12,1.25,3,4,16,15
"2204",1,0.85,10,3,12,0.85
"2205",1,7.95,8,1,17,7.95
"2206",12,2.1,7,4,9,25.2
"2207",12,2.08,7,3,9,24.96
"2208",2,14.13,5,2,15,28.26
"2209",1,8.95,2,3,11,8.95
"2210",1,0.85,6,5,14,0.85
"2211",4,3.75,8,2,9,15
"2212",1,3.29,7,1,16,3.29
"2213",1,3.29,9,4,15,3.29
"2214",6,2.95,12,2,9,17.7
"2215",1,7.62,12,2,13,7.62
"2216",12,0.42,9,5,9,5.04
"2217",1,2.08,7,5,10,2.08
"2218",-2,6.75,4,1,14,-13.5
"2219",1,0.83,8,2,10,0.83
"2220",9,0.83,12,4,16,7.47
"2221",2,1.25,7,3,17,2.5
"2222",3,1.45,3,2,12,4.35
"2223",4,2.1,5,2,15,8.4
"2224",6,2.95,9,2,14,17.7
"2225",2,14.95,11,1,17,29.9
"2226",3,4.95,11,1,13,14.85
"2227",6,2.1,10,5,14,12.6
"2228",36,0.85,11,5,9,30.6
"2229",1,7.46,7,1,10,7.46
"2230",6,5.95,6,1,8,35.7
"2231",2,7.95,4,5,14,15.9
"2232",-2,7.5,11,3,16,-15
"2233",10,2.08,7,4,8,20.8
"2234",2,2.46,10,1,17,4.92
"2235",1,1.45,2,3,17,1.45
"2236",3,5.45,1,1,11,16.35
"2237",-4,3.75,10,3,16,-15
"2238",3,8.5,12,7,13,25.5
"2239",2,1.65,8,2,14,3.3
"2240",5,1.65,9,4,12,8.25
"2241",12,0.42,3,2,10,5.04
"2242",24,1.25,11,3,10,30
"2243",2,3.75,1,2,11,7.5
"2244",6,2.55,9,4,17,15.3
"2245",1,0.83,11,1,15,0.83
"2246",1,5.79,8,2,12,5.79
"2247",12,1.25,5,7,12,15
"2248",6,2.95,2,4,17,17.7
"2249",4,0.85,10,4,18,3.4
"2250",2,6.75,3,2,12,13.5
"2251",1,5.91,12,1,16,5.91
"2252",1,2.95,10,3,15,2.95
"2253",6,2.95,4,4,16,17.7
"2254",2,1.65,10,7,12,3.3
"2255",3,2.95,8,5,15,8.85
"2256",4,3.75,11,3,14,15
"2257",1,1.25,7,5,12,1.25
"2258",5,2.95,5,1,16,14.75
"2259",48,0.39,11,2,8,18.72
"2260",2,16.95,3,5,9,33.9
"2261",24,0.29,10,2,14,6.96
"2262",4,4.95,9,7,13,19.8
"2263",6,2.95,11,3,10,17.7
"2264",3,3.29,8,2,10,9.87
"2265",5,1.65,1,1,16,8.25
"2266",2,1.65,11,7,12,3.3
"2267",1,1.65,7,7,11,1.65
"2268",1,4.13,9,4,15,4.13
"2269",2,2.95,2,2,15,5.9
"2270",2,16.95,6,5,12,33.9
"2271",6,2.89,10,3,8,17.34
"2272",1,0.65,10,1,15,0.65
"2273",12,1.45,11,3,8,17.4
"2274",2,0.85,1,1,16,1.7
"2275",1,1.63,1,1,17,1.63
"2276",3,4.95,3,1,8,14.85
"2277",4,1.25,8,3,10,5
"2278",2,12.5,6,7,13,25
"2279",1,14.13,10,1,17,14.13
"2280",1,3.75,12,4,11,3.75
"2281",1,8.5,11,4,14,8.5
"2282",1,8.5,2,7,11,8.5
"2283",2,2.46,11,2,15,4.92
"2284",7,2.89,11,7,12,20.23
"2285",24,0.42,5,2,12,10.08
"2286",4,1.45,11,7,14,5.8
"2287",24,0.42,3,2,13,10.08
"2288",1,15.79,3,4,18,15.79
"2289",24,0.85,5,3,9,20.4
"2290",12,1.25,6,2,13,15
"2291",2,1.25,5,1,16,2.5
"2292",6,3.75,11,4,12,22.5
"2293",2,0.42,11,4,19,0.84
"2294",3,2.08,11,2,11,6.24
"2295",12,0.85,5,5,10,10.2
"2296",1,3.25,11,4,17,3.25
"2297",1,12.75,11,4,19,12.75
"2298",3,0.65,5,7,14,1.95
"2299",6,2.89,9,5,10,17.34
"2300",1,4.15,12,4,12,4.15
"2301",1,2.08,10,4,16,2.08
"2302",10,0.21,9,7,12,2.1
"2303",10,0.82,10,3,13,8.2
"2304",12,1.25,1,1,12,15
"2305",6,2.95,2,2,15,17.7
"2306",4,8.5,12,3,15,34
"2307",3,3.75,12,7,12,11.25
"2308",1,5.95,7,7,12,5.95
"2309",1,3.29,7,5,9,3.29
"2310",2,1.25,10,1,15,2.5
"2311",1,1.25,1,4,14,1.25
"2312",2,5.79,11,2,17,11.58
"2313",2,6.25,9,5,15,12.5
"2314",6,2.95,2,3,12,17.7
"2315",1,4.13,1,1,10,4.13
"2316",1,0.85,12,4,19,0.85
"2317",8,1.65,12,4,8,13.2
"2318",12,1.45,7,7,15,17.4
"2319",2,0.83,8,5,16,1.66
"2320",1,0.65,11,7,13,0.65
"2321",1,9.95,6,1,11,9.95
"2322",1,0.85,8,5,11,0.85
"2323",1,14.13,6,1,9,14.13
"2324",20,1.65,7,4,14,33
"2325",1,3.29,2,1,12,3.29
"2326",8,1.95,3,2,11,15.6
"2327",3,5.95,12,5,9,17.85
"2328",12,1.45,10,4,14,17.4
"2329",72,0.36,5,2,15,25.92
"2330",12,0.85,3,1,14,10.2
"2331",12,2.1,8,5,11,25.2
"2332",1,9.95,10,3,12,9.95
"2333",8,1.25,11,5,15,10
"2334",1,7.46,1,4,18,7.46
"2335",2,5.06,12,5,14,10.12
"2336",12,2.1,2,1,12,25.2
"2337",8,0.83,12,3,16,6.64
"2338",12,2.95,9,5,15,35.4
"2339",4,2.51,12,3,17,10.04
"2340",1,16.95,2,2,13,16.95
"2341",-2,0.65,6,4,11,-1.3
"2342",11,3.36,12,3,17,36.96
"2343",4,7.46,7,1,16,29.84
"2344",10,1.65,7,5,14,16.5
"2345",2,4.95,7,5,10,9.9
"2346",2,6.25,12,2,11,12.5
"2347",4,0.83,9,7,14,3.32
"2348",2,4.15,11,1,10,8.3
"2349",1,1.63,10,2,16,1.63
"2350",3,2.1,5,1,17,6.3
"2351",2,3.29,7,3,16,6.58
"2352",3,2.1,10,7,12,6.3
"2353",6,2.95,9,4,15,17.7
"2354",6,2.08,11,7,11,12.48
"2355",1,9.96,10,1,16,9.96
"2356",1,12.46,7,1,10,12.46
"2357",4,4.13,7,3,16,16.52
"2358",12,2.49,9,5,12,29.88
"2359",4,1.25,1,5,14,5
"2360",6,3.29,11,2,16,19.74
"2361",1,7.95,5,3,11,7.95
"2362",6,1.25,3,4,19,7.5
"2363",1,8.29,11,2,11,8.29
"2364",2,2.55,11,7,13,5.1
"2365",1,9.95,4,7,16,9.95
"2366",1,0.83,11,1,15,0.83
"2367",20,1.65,7,1,17,33
"2368",8,2.25,4,3,13,18
"2369",1,0.39,11,7,14,0.39
"2370",2,4.95,12,3,14,9.9
"2371",2,16.95,10,4,14,33.9
"2372",1,2.46,8,2,10,2.46
"2373",1,8.95,5,4,14,8.95
"2374",1,6.63,11,2,11,6.63
"2375",2,2.08,9,4,14,4.16
"2376",5,7.46,11,7,13,37.3
"2377",3,4.95,12,1,12,14.85
"2378",3,4.95,11,5,13,14.85
"2379",1,2.1,9,7,16,2.1
"2380",6,5.45,8,5,13,32.7
"2381",24,1.45,7,1,16,34.8
"2382",1,0.83,11,4,9,0.83
"2383",6,2.95,9,3,9,17.7
"2384",7,1.65,12,4,14,11.55
"2385",6,4.95,6,1,11,29.7
"2386",5,2.95,11,2,13,14.75
"2387",4,4.95,8,5,13,19.8
"2388",25,0.42,11,7,12,10.5
"2389",6,3.75,5,7,12,22.5
"2390",6,4.13,11,3,11,24.78
"2391",1,1.65,9,4,14,1.65
"2392",1,4.95,11,2,12,4.95
"2393",-2,2.55,12,2,10,-5.1
"2394",4,3.75,4,4,10,15
"2395",10,1.65,11,1,8,16.5
"2396",12,1.45,11,7,13,17.4
"2397",2,7.95,5,3,15,15.9
"2398",1,5.79,11,3,16,5.79
"2399",15,2.46,1,5,14,36.9
"2400",9,2.55,8,2,16,22.95
"2401",10,0.85,11,2,14,8.5
"2402",10,2.1,9,4,16,21
"2403",1,2.1,4,3,15,2.1
"2404",12,1.25,10,1,14,15
"2405",2,2.55,9,1,16,5.1
"2406",6,2.1,4,2,9,12.6
"2407",12,0.85,11,3,12,10.2
"2408",12,1.95,10,5,13,23.4
"2409",12,0.85,6,3,14,10.2
"2410",12,1.45,3,1,12,17.4
"2411",3,4.95,3,4,15,14.85
"2412",12,1.45,3,5,12,17.4
"2413",1,8.29,3,3,15,8.29
"2414",12,1.45,11,7,12,17.4
"2415",2,5.91,12,5,9,11.82
"2416",2,2.08,9,4,19,4.16
"2417",1,1.25,5,4,15,1.25
"2418",10,0.85,5,2,9,8.5
"2419",5,1.25,9,2,12,6.25
"2420",24,1.25,8,3,9,30
"2421",10,1.65,7,4,15,16.5
"2422",4,4.95,10,4,12,19.8
"2423",4,2.95,11,7,15,11.8
"2424",12,1.65,5,5,11,19.8
"2425",3,3.36,12,1,11,10.08
"2426",5,2.95,6,3,14,14.75
"2427",1,1.25,4,7,14,1.25
"2428",1,2.51,1,3,11,2.51
"2429",1,12.46,2,4,10,12.46
"2430",12,0.85,12,3,16,10.2
"2431",1,16.63,6,3,17,16.63
"2432",10,0.29,4,7,11,2.9
"2433",2,8.5,8,2,16,17
"2434",1,0.85,10,2,16,0.85
"2435",2,0.95,11,7,15,1.9
"2436",1,5.91,12,5,11,5.91
"2437",2,8.5,6,1,9,17
"2438",10,1.25,6,1,8,12.5
"2439",6,1.65,11,2,15,9.9
"2440",1,7.46,7,4,15,7.46
"2441",1,15.79,11,3,15,15.79
"2442",2,0.83,1,4,14,1.66
"2443",12,0.83,11,1,11,9.96
"2444",2,0.85,7,2,12,1.7
"2445",2,5.79,7,5,9,11.58
"2446",12,2.95,6,1,10,35.4
"2447",4,3.75,10,2,15,15
"2448",10,1.65,7,1,15,16.5
"2449",5,4.95,12,1,11,24.75
"2450",3,4.95,10,4,16,14.85
"2451",12,1.65,9,7,15,19.8
"2452",1,3.29,4,4,18,3.29
"2453",8,2.25,3,1,9,18
"2454",12,1.25,4,4,16,15
"2455",1,1.95,5,5,16,1.95
"2456",5,3.29,2,4,18,16.45
"2457",3,3.75,1,7,11,11.25
"2458",1,1.63,10,3,16,1.63
"2459",1,1.95,3,4,12,1.95
"2460",18,1.25,9,4,12,22.5
"2461",24,0.42,2,4,14,10.08
"2462",4,4.95,11,4,9,19.8
"2463",1,2.1,12,1,16,2.1
"2464",1,2.1,3,4,12,2.1
"2465",2,1.25,3,7,15,2.5
"2466",12,1.45,5,5,9,17.4
"2467",10,1.25,2,1,11,12.5
"2468",12,1.65,8,5,14,19.8
"2469",4,1.95,9,3,12,7.8
"2470",1,2.08,4,4,15,2.08
"2471",12,1.25,6,7,11,15
"2472",8,0.42,8,2,12,3.36
"2473",1,4.15,4,2,15,4.15
"2474",2,4.13,5,1,15,8.26
"2475",2,1.65,9,2,13,3.3
"2476",1,3.75,11,7,16,3.75
"2477",2,2.95,5,5,10,5.9
"2478",10,1.65,8,3,13,16.5
"2479",2,4.15,11,5,10,8.3
"2480",3,4.95,3,1,13,14.85
"2481",2,2.1,2,4,13,4.2
"2482",2,8.5,6,7,12,17
"2483",4,3.75,9,3,11,15
"2484",1,11.63,1,3,16,11.63
"2485",10,0.85,5,5,14,8.5
"2486",1,1.63,1,4,18,1.63
"2487",48,0.29,10,3,12,13.92
"2488",6,2.95,4,1,12,17.7
"2489",48,0.06,6,3,12,2.88
"2490",1,9.95,7,3,15,9.95
"2491",25,0.42,2,2,8,10.5
"2492",6,1.65,9,3,10,9.9
"2493",1,1.49,12,3,14,1.49
"2494",1,4.65,8,5,16,4.65
"2495",1,2.08,4,1,14,2.08
"2496",6,3.75,11,2,13,22.5
"2497",2,4.13,9,3,15,8.26
"2498",12,0.65,10,4,16,7.8
"2499",2,9.95,5,5,10,19.9
"2500",10,2.08,11,5,14,20.8
"2501",4,2.08,6,3,11,8.32
"2502",3,2.55,2,2,11,7.65
"2503",4,2.55,8,2,15,10.2
"2504",2,2.95,6,3,17,5.9
"2505",1,14.43,12,1,10,14.43
"2506",12,0.79,7,7,13,9.48
"2507",24,1.45,10,7,15,34.8
"2508",12,0.65,12,7,16,7.8
"2509",1,2.46,5,2,15,2.46
"2510",12,0.65,11,2,15,7.8
"2511",1,24.96,6,2,17,24.96
"2512",3,4.95,3,3,8,14.85
"2513",2,8.25,6,2,11,16.5
"2514",12,0.65,1,1,13,7.8
"2515",5,3.75,8,7,13,18.75
"2516",12,1.65,11,4,16,19.8
"2517",1,4.95,10,7,10,4.95
"2518",4,3.95,10,4,10,15.8
"2519",5,2.1,5,7,14,10.5
"2520",6,0.85,6,7,12,5.1
"2521",1,5.06,12,1,10,5.06
"2522",2,18,3,5,8,36
"2523",3,2.46,11,1,15,7.38
"2524",6,0.42,4,4,19,2.52
"2525",12,1.65,11,5,10,19.8
"2526",8,3.75,8,2,14,30
"2527",6,2.55,7,2,12,15.3
"2528",12,2.95,8,2,16,35.4
"2529",12,1.25,8,3,12,15
"2530",1,3.75,11,5,11,3.75
"2531",1,1.25,11,2,15,1.25
"2532",12,1.25,4,3,14,15
"2533",12,0.85,5,5,14,10.2
"2534",24,0.65,1,3,12,15.6
"2535",10,2.08,5,1,12,20.8
"2536",12,1.25,5,3,11,15
"2537",2,1.25,10,5,15,2.5
"2538",12,1.65,10,2,9,19.8
"2539",3,3.36,12,1,15,10.08
"2540",12,0.85,7,1,12,10.2
"2541",6,1.25,11,7,12,7.5
"2542",2,0.85,2,7,11,1.7
"2543",4,3.75,5,3,12,15
"2544",2,2.08,9,7,15,4.16
"2545",32,0.65,11,1,11,20.8
"2546",1,0.39,12,4,13,0.39
"2547",1,2.1,10,1,14,2.1
"2548",10,2.08,8,3,11,20.8
"2549",10,1.65,8,3,15,16.5
"2550",2,0.83,10,3,16,1.66
"2551",1,2.46,9,3,12,2.46
"2552",12,2.08,11,4,10,24.96
"2553",1,4.95,6,3,12,4.95
"2554",8,2.1,11,3,14,16.8
"2555",1,1.66,12,1,10,1.66
"2556",12,1.45,9,4,13,17.4
"2557",1,0.83,5,5,15,0.83
"2558",12,0.85,3,3,15,10.2
"2559",5,3.36,12,1,9,16.8
"2560",2,1.65,8,7,15,3.3
"2561",1,0.83,11,5,14,0.83
"2562",2,1.63,12,2,16,3.26
"2563",10,2.08,9,4,16,20.8
"2564",1,3.29,4,1,15,3.29
"2565",1,2.46,11,3,15,2.46
"2566",6,3.75,7,4,14,22.5
"2567",12,1.25,9,5,9,15
"2568",10,1.95,3,4,9,19.5
"2569",1,3.29,10,1,17,3.29
"2570",1,7.46,4,2,15,7.46
"2571",2,2.95,9,4,16,5.9
"2572",1,1.63,11,4,15,1.63
"2573",6,0.65,3,3,16,3.9
"2574",1,1.95,2,1,10,1.95
"2575",12,1.25,6,4,9,15
"2576",3,4.13,9,4,16,12.39
"2577",3,0.85,11,5,12,2.55
"2578",12,2.08,11,2,14,24.96
"2579",2,1.25,11,7,14,2.5
"2580",6,2.1,10,3,13,12.6
"2581",5,1.25,10,5,17,6.25
"2582",2,2.1,3,2,15,4.2
"2583",4,0.19,11,7,13,0.76
"2584",1,0.42,4,4,18,0.42
"2585",12,1.45,3,5,12,17.4
"2586",6,1.95,4,7,12,11.7
"2587",2,0.83,11,3,15,1.66
"2588",2,0.83,12,4,9,1.66
"2589",48,0.39,8,5,12,18.72
"2590",1,7.46,11,5,9,7.46
"2591",1,2.08,11,7,14,2.08
"2592",1,2.95,3,1,12,2.95
"2593",6,4.15,9,4,14,24.9
"2594",3,4.95,7,7,13,14.85
"2595",1,1.63,9,3,15,1.63
"2596",1,1.65,12,3,11,1.65
"2597",1,2.89,11,1,12,2.89
"2598",10,1.65,6,4,11,16.5
"2599",1,4.21,12,1,11,4.21
"2600",2,1.45,10,7,13,2.9
"2601",6,0.85,8,3,15,5.1
"2602",16,0.42,6,4,12,6.72
"2603",4,3.75,12,4,15,15
"2604",8,1.69,7,1,13,13.52
"2605",24,0.42,8,4,18,10.08
"2606",2,3.29,7,5,16,6.58
"2607",10,3.25,10,4,17,32.5
"2608",1,1.69,2,3,17,1.69
"2609",4,5.79,12,4,9,23.16
"2610",2,2.1,4,3,14,4.2
"2611",2,1.25,5,2,11,2.5
"2612",1,3.75,2,5,13,3.75
"2613",2,1.25,11,5,16,2.5
"2614",3,0.85,8,7,12,2.55
"2615",1,5.95,11,7,16,5.95
"2616",12,0.79,11,3,12,9.48
"2617",3,0.85,9,4,12,2.55
"2618",6,3.29,12,5,10,19.74
"2619",1,2.46,2,2,11,2.46
"2620",3,8.5,3,4,15,25.5
"2621",2,8.25,12,4,13,16.5
"2622",12,1.25,2,2,14,15
"2623",2,1.25,10,2,14,2.5
"2624",12,1.25,9,4,12,15
"2625",4,3.75,9,3,11,15
"2626",3,1.65,1,7,13,4.95
"2627",2,1.25,11,2,15,2.5
"2628",10,2.95,10,3,11,29.5
"2629",12,0.85,5,2,8,10.2
"2630",2,8.5,12,4,9,17
"2631",36,0.85,9,3,15,30.6
"2632",12,2.1,1,1,9,25.2
"2633",10,1.65,7,5,10,16.5
"2634",1,1.63,11,3,15,1.63
"2635",1,0.83,7,4,16,0.83
"2636",2,0.83,3,1,13,1.66
"2637",1,19.96,8,2,17,19.96
"2638",12,0.79,8,4,16,9.48
"2639",100,0.04,10,4,16,4
"2640",1,1.25,9,5,9,1.25
"2641",1,1.06,12,2,12,1.06
"2642",2,0.55,3,5,11,1.1
"2643",2,5.79,10,3,16,11.58
"2644",1,0.12,11,1,11,0.12
"2645",10,2.08,9,2,14,20.8
"2646",6,2.49,9,7,16,14.94
"2647",5,4.25,11,2,13,21.25
"2648",1,0.42,4,7,14,0.42
"2649",1,1.65,5,4,11,1.65
"2650",1,2.51,1,5,11,2.51
"2651",24,0.29,5,2,10,6.96
"2652",1,4.13,2,2,15,4.13
"2653",2,4.15,6,7,13,8.3
"2654",2,2.1,5,4,10,4.2
"2655",3,0.65,11,1,14,1.95
"2656",3,1.45,1,2,13,4.35
"2657",6,2.95,2,5,14,17.7
"2658",1,8.5,11,2,14,8.5
"2659",3,0.55,5,1,13,1.65
"2660",12,1.45,8,1,12,17.4
"2661",2,4.21,12,2,12,8.42
"2662",2,12.46,1,1,10,24.92
"2663",25,0.42,7,1,10,10.5
"2664",1,4.98,3,4,16,4.98
"2665",1,2.08,12,3,12,2.08
"2666",1,1.25,5,7,12,1.25
"2667",12,1.25,1,4,15,15
"2668",2,4.95,12,3,15,9.9
"2669",2,3.75,11,1,14,7.5
"2670",1,2.95,1,7,15,2.95
"2671",24,0.29,7,2,13,6.96
"2672",2,2.95,8,2,17,5.9
"2673",3,6.95,4,2,12,20.85
"2674",1,1.63,11,2,15,1.63
"2675",5,2.95,10,4,14,14.75
"2676",-1,2.55,11,1,12,-2.55
"2677",5,2.46,11,2,15,12.3
"2678",2,2.08,5,3,11,4.16
"2679",1,1.25,9,3,12,1.25
"2680",1,1.45,11,2,15,1.45
"2681",24,1.25,11,2,15,30
"2682",1,8.29,7,3,16,8.29
"2683",10,0.85,1,1,16,8.5
"2684",1,1.63,7,1,17,1.63
"2685",3,2.95,7,7,15,8.85
"2686",8,1.95,3,1,15,15.6
"2687",12,0.42,1,5,11,5.04
"2688",2,1.63,7,2,13,3.26
"2689",1,1.25,12,7,13,1.25
"2690",4,3.95,8,5,12,15.8
"2691",1,1.63,3,1,17,1.63
"2692",1,2.46,2,2,16,2.46
"2693",1,1.25,10,4,12,1.25
"2694",1,3.75,12,3,15,3.75
"2695",1,1.63,7,4,16,1.63
"2696",2,0.65,5,7,13,1.3
"2697",1,5.91,12,5,16,5.91
"2698",1,0.83,12,1,11,0.83
"2699",1,2.46,7,5,9,2.46
"2700",24,0.29,10,2,15,6.96
"2701",12,1.25,10,3,11,15
"2702",2,4.95,6,2,12,9.9
"2703",12,0.39,10,7,12,4.68
"2704",1,4.21,12,2,15,4.21
"2705",2,7.95,4,7,14,15.9
"2706",4,0.65,9,4,13,2.6
"2707",1,4.96,10,2,18,4.96
"2708",10,1.25,9,4,9,12.5
"2709",48,0.29,7,2,9,13.92
"2710",10,0.85,2,1,9,8.5
"2711",24,0.79,12,1,14,18.96
"2712",12,1.65,6,4,10,19.8
"2713",2,1.25,6,5,10,2.5
"2714",1,0.42,11,7,14,0.42
"2715",2,2.46,11,5,15,4.92
"2716",8,1.69,10,5,15,13.52
"2717",3,5.95,10,4,12,17.85
"2718",12,2.1,9,3,16,25.2
"2719",2,0.79,12,1,12,1.58
"2720",1,5.95,2,2,14,5.95
"2721",1,6.25,10,1,16,6.25
"2722",1,8.95,1,4,14,8.95
"2723",12,1.45,6,4,18,17.4
"2724",4,3.75,9,3,11,15
"2725",12,1.45,9,3,13,17.4
"2726",1,2.1,1,3,13,2.1
"2727",1,4.15,9,4,17,4.15
"2728",12,0.83,11,5,11,9.96
"2729",6,1.38,1,3,16,8.28
"2730",4,0.83,8,2,12,3.32
"2731",1,10.79,10,3,16,10.79
"2732",3,5.79,4,4,18,17.37
"2733",12,1.25,8,4,15,15
"2734",12,0.75,2,2,13,9
"2735",1,10.79,9,3,12,10.79
"2736",9,4.13,6,3,15,37.17
"2737",4,4.95,11,3,10,19.8
"2738",4,1.65,11,3,14,6.6
"2739",24,0.42,10,2,10,10.08
"2740",1,3.75,6,3,13,3.75
"2741",24,1.25,7,1,13,30
"2742",2,7.95,3,4,11,15.9
"2743",4,0.39,10,1,10,1.56
"2744",12,0.83,11,5,9,9.96
"2745",4,2.1,12,7,12,8.4
"2746",2,10.79,12,1,17,21.58
"2747",1,3.75,12,7,11,3.75
"2748",1,8.5,3,7,10,8.5
"2749",1,0.83,12,4,9,0.83
"2750",6,1.45,6,2,14,8.7
"2751",2,4.95,9,7,15,9.9
"2752",10,1.65,12,5,10,16.5
"2753",12,1.25,8,5,12,15
"2754",1,7.46,6,1,15,7.46
"2755",1,0.83,11,3,14,0.83
"2756",-1,1.85,12,5,15,-1.85
"2757",1,1.25,10,7,16,1.25
"2758",6,2.95,9,4,16,17.7
"2759",1,1.95,5,3,11,1.95
"2760",1,0.83,6,1,15,0.83
"2761",24,0.29,2,4,11,6.96
"2762",4,3.29,12,5,10,13.16
"2763",8,0.83,10,5,14,6.64
"2764",12,2.1,9,5,13,25.2
"2765",4,0.42,5,1,10,1.68
"2766",1,1.69,9,3,15,1.69
"2767",1,12.46,6,2,17,12.46
"2768",3,1.63,1,5,14,4.89
"2769",1,0.42,4,1,10,0.42
"2770",1,7.46,1,5,10,7.46
"2771",4,0.83,7,5,9,3.32
"2772",2,2.1,12,7,10,4.2
"2773",1,4.13,8,3,9,4.13
"2774",3,0.42,7,1,14,1.26
"2775",3,2.1,10,7,13,6.3
"2776",8,1.25,2,2,11,10
"2777",24,0.83,4,1,12,19.92
"2778",1,24.96,3,4,16,24.96
"2779",3,0.83,9,5,15,2.49
"2780",1,5.95,11,2,14,5.95
"2781",12,1.65,11,4,17,19.8
"2782",2,10.79,10,1,17,21.58
"2783",1,2.95,7,7,12,2.95
"2784",3,8.95,3,2,12,26.85
"2785",2,0.83,11,5,16,1.66
"2786",1,2.1,5,1,11,2.1
"2787",1,2.46,4,5,10,2.46
"2788",2,5.95,2,1,9,11.9
"2789",5,1.25,3,1,14,6.25
"2790",1,2.1,11,2,11,2.1
"2791",2,0.55,10,2,13,1.1
"2792",1,3.29,8,3,9,3.29
"2793",1,9.95,4,7,11,9.95
"2794",1,1.65,12,7,16,1.65
"2795",3,1.45,6,2,13,4.35
"2796",1,2.1,5,5,13,2.1
"2797",1,4.13,8,2,10,4.13
"2798",6,2.95,10,5,8,17.7
"2799",1,0.83,10,4,17,0.83
"2800",12,1.45,3,2,10,17.4
"2801",2,9.95,6,5,11,19.9
"2802",1,2.46,2,1,16,2.46
"2803",24,0.55,12,4,12,13.2
"2804",2,2.95,5,2,14,5.9
"2805",1,1.65,12,7,12,1.65
"2806",3,1.45,11,2,14,4.35
"2807",1,3.29,7,1,15,3.29
"2808",1,2.1,10,1,11,2.1
"2809",6,0.42,8,4,12,2.52
"2810",5,2.95,12,3,10,14.75
"2811",6,1.95,12,4,11,11.7
"2812",2,1.25,7,1,15,2.5
"2813",24,0.42,5,2,9,10.08
"2814",10,1.65,4,4,9,16.5
"2815",7,3.29,12,5,10,23.03
"2816",6,2.1,8,2,8,12.6
"2817",24,0.85,12,4,12,20.4
"2818",1,2.1,11,7,13,2.1
"2819",1,1.65,10,5,15,1.65
"2820",24,0.55,12,3,16,13.2
"2821",6,2.95,1,1,11,17.7
"2822",16,0.65,4,4,18,10.4
"2823",4,1.25,10,5,12,5
"2824",6,2.1,12,4,13,12.6
"2825",12,0.65,5,2,12,7.8
"2826",12,1.45,8,1,12,17.4
"2827",2,2.1,10,2,15,4.2
"2828",4,5.95,11,2,9,23.8
"2829",4,4.15,9,1,12,16.6
"2830",16,0.39,12,3,14,6.24
"2831",4,1.25,3,7,13,5
"2832",3,3.29,11,5,17,9.87
"2833",2,2.08,8,2,16,4.16
"2834",1,2.46,11,2,17,2.46
"2835",1,0.85,10,7,13,0.85
"2836",2,7.5,9,5,14,15
"2837",1,8.25,4,5,10,8.25
"2838",1,4.95,12,2,12,4.95
"2839",2,1.65,7,7,12,3.3
"2840",1,7.46,3,2,14,7.46
"2841",4,0.55,10,5,13,2.2
"2842",10,1.25,12,3,15,12.5
"2843",12,1.25,10,4,10,15
"2844",96,0.06,9,7,15,5.76
"2845",1,14.43,12,5,14,14.43
"2846",2,16.13,12,5,11,32.26
"2847",5,1.65,10,7,15,8.25
"2848",1,1.28,12,5,11,1.28
"2849",12,1.25,10,4,17,15
"2850",6,2.95,7,4,12,17.7
"2851",1,0.83,7,3,16,0.83
"2852",1,2.25,9,1,16,2.25
"2853",2,1.25,11,5,12,2.5
"2854",6,1.49,2,7,13,8.94
"2855",3,1.65,12,2,12,4.95
"2856",1,10.79,2,2,16,10.79
"2857",4,4.95,6,3,12,19.8
"2858",1,1.25,7,3,13,1.25
"2859",1,8.29,7,1,16,8.29
"2860",8,1.69,11,7,13,13.52
"2861",24,0.72,4,4,10,17.28
"2862",6,1.65,11,4,12,9.9
"2863",1,3.29,11,2,11,3.29
"2864",1,0.85,12,4,13,0.85
